filename,repo,repo_url,source_category,path_within_repo,num_variables,variable_bucket,ground_truth_source
70_conf1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/70_conf1.sl,16,11-20,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
71.c.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/71.c.sl,15,11-20,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
71_conf1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/71_conf1.sl,21,21-50,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
71_conf5.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/71_conf5.sl,29,21-50,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
72.c.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/72.c.sl,15,11-20,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
72_conf1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/72_conf1.sl,21,21-50,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
72_conf5.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/72_conf5.sl,29,21-50,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
73.c.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/73.c.sl,15,11-20,SaswatPadhi/LoopInvGen (benchmarks/LIA/2018.NeurIPS_Code2Inv)
73_conf1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/73_conf1.sl,21,21-50,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
73_conf5.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/73_conf5.sl,31,21-50,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
77.c.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/77.c.sl,11,11-20,SaswatPadhi/LoopInvGen (benchmarks/LIA/2018.NeurIPS_Code2Inv)
77_conf1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/77_conf1.sl,16,11-20,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
77_conf5.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/77_conf5.sl,24,21-50,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
78.c.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/78.c.sl,11,11-20,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
78_conf1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/78_conf1.sl,16,11-20,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
78_conf5.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/78_conf5.sl,24,21-50,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
79.c.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/79.c.sl,11,11-20,SaswatPadhi/LoopInvGen (benchmarks/LIA/2018.NeurIPS_Code2Inv)
79_conf1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/79_conf1.sl,16,11-20,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
79_conf5.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/79_conf5.sl,24,21-50,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
83.c.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/83.c.sl,9,6-10,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
83_conf1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/83_conf1.sl,14,11-20,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
83_conf5.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/83_conf5.sl,23,21-50,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
84.c.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/84.c.sl,9,6-10,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
84_conf1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/84_conf1.sl,14,11-20,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
84_conf5.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/84_conf5.sl,23,21-50,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
85.c.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/85.c.sl,9,6-10,SaswatPadhi/LoopInvGen (benchmarks/LIA/2018.NeurIPS_Code2Inv)
85_conf1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/85_conf1.sl,14,11-20,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
87.c.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/87.c.sl,20,11-20,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
87_conf1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/87_conf1.sl,29,21-50,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
87_conf5.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/87_conf5.sl,43,21-50,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
88.c.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/88.c.sl,20,11-20,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
88_conf1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/88_conf1.sl,29,21-50,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
88_conf5.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/88_conf5.sl,41,21-50,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
91.c.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/91.c.sl,6,6-10,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
91_conf1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/91_conf1.sl,12,11-20,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
91_conf5.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/91_conf5.sl,20,11-20,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
93.c.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/93.c.sl,22,21-50,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
93_conf1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/93_conf1.sl,31,21-50,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
93_conf5.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/93_conf5.sl,41,21-50,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
94_conf5.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/94_conf5.sl,27,21-50,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
95.c.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/95.c.sl,15,11-20,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
95_conf1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/95_conf1.sl,20,11-20,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
95_conf5.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/95_conf5.sl,29,21-50,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
96.c.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/96.c.sl,15,11-20,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
96_conf1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/96_conf1.sl,20,11-20,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
96_conf5.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/96_conf5.sl,29,21-50,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
97.c.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/97.c.sl,15,11-20,SaswatPadhi/LoopInvGen (benchmarks/LIA/2018.NeurIPS_Code2Inv)
97_conf1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/97_conf1.sl,20,11-20,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
97_conf5.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/97_conf5.sl,29,21-50,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
98.c.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/98.c.sl,15,11-20,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
98_conf1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/98_conf1.sl,20,11-20,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
98_conf5.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/98_conf5.sl,29,21-50,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
99.c.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/99.c.sl,12,11-20,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
99_conf1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/99_conf1.sl,17,11-20,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
99_conf5.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.NeurIPS_Code2Inv,benchmarks/LIA/2018.NeurIPS_Code2Inv/99_conf5.sl,26,21-50,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
add-array.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/ALIA/others,benchmarks/ALIA/others/add-array.sl,3,3-5,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
add.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2013.OOPSLA_Hola,benchmarks/LIA/2013.OOPSLA_Hola/add.sl,3,3-5,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
anfp-new.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2016.SyGuS-Comp,benchmarks/LIA/2016.SyGuS-Comp/anfp-new.sl,2,1-2,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
anfp.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2016.SyGuS-Comp,benchmarks/LIA/2016.SyGuS-Comp/anfp.sl,2,1-2,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
array-copyall-bool.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/ALIA/others,benchmarks/ALIA/others/array-copyall-bool.sl,4,3-5,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
array-copyall.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/ALIA/others,benchmarks/ALIA/others/array-copyall.sl,4,3-5,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
array-copyodd.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/ALIA/others,benchmarks/ALIA/others/array-copyodd.sl,4,3-5,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
array-new.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2016.SyGuS-Comp,benchmarks/LIA/2016.SyGuS-Comp/array-new.sl,3,3-5,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
array.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2016.SyGuS-Comp,benchmarks/LIA/2016.SyGuS-Comp/array.sl,3,3-5,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
array_doub_access_init_const.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/ALIA/2019.SV-Comp/array-cav19,benchmarks/ALIA/2019.SV-Comp/array-cav19/array_doub_access_init_const.sl,3,3-5,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
array_init_both_ends_multiple_sum.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/ALIA/2019.SV-Comp/array-cav19,benchmarks/ALIA/2019.SV-Comp/array-cav19/array_init_both_ends_multiple_sum.sl,6,6-10,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
array_simp.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2016.SyGuS-Comp,benchmarks/LIA/2016.SyGuS-Comp/array_simp.sl,4,3-5,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
array_tiling_poly6.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/ALIA/2019.SV-Comp/array-cav19,benchmarks/ALIA/2019.SV-Comp/array-cav19/array_tiling_poly6.sl,3,3-5,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
array_tripl_access_init_const.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/ALIA/2019.SV-Comp/array-cav19,benchmarks/ALIA/2019.SV-Comp/array-cav19/array_tripl_access_init_const.sl,3,3-5,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
array_vars.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2016.SyGuS-Comp,benchmarks/LIA/2016.SyGuS-Comp/array_vars.sl,7,6-10,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
bhmr2007_true-unreach-call_true-termination.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.SV-Comp,benchmarks/LIA/2018.SV-Comp/bhmr2007_true-unreach-call_true-termination.sl,4,3-5,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
bk-nat.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2015.FMCAD_Acceleration,benchmarks/LIA/2015.FMCAD_Acceleration/bk-nat.sl,5,3-5,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
bkley.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2015.FMCAD_Acceleration,benchmarks/LIA/2015.FMCAD_Acceleration/bkley.sl,5,3-5,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
brett.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/others,benchmarks/LIA/others/brett.sl,3,3-5,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
cars.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2015.FMCAD_Acceleration,benchmarks/LIA/2015.FMCAD_Acceleration/cars.sl,8,6-10,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
ccp16.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/Lustre,benchmarks/LIA/Lustre/ccp16.sl,2,1-2,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
cegar1-new.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2016.SyGuS-Comp,benchmarks/LIA/2016.SyGuS-Comp/cegar1-new.sl,2,1-2,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
cegar1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2016.SyGuS-Comp,benchmarks/LIA/2016.SyGuS-Comp/cegar1.sl,2,1-2,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
cegar1_vars-new.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2016.SyGuS-Comp,benchmarks/LIA/2016.SyGuS-Comp/cegar1_vars-new.sl,5,3-5,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
cegar1_vars.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2016.SyGuS-Comp,benchmarks/LIA/2016.SyGuS-Comp/cegar1_vars.sl,5,3-5,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
cegar2-new.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2016.SyGuS-Comp,benchmarks/LIA/2016.SyGuS-Comp/cegar2-new.sl,3,3-5,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
cegar2.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2016.SyGuS-Comp,benchmarks/LIA/2016.SyGuS-Comp/cegar2.sl,3,3-5,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
cegar2_vars-new.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2016.SyGuS-Comp,benchmarks/LIA/2016.SyGuS-Comp/cegar2_vars-new.sl,6,6-10,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
cegar2_vars.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2016.SyGuS-Comp,benchmarks/LIA/2016.SyGuS-Comp/cegar2_vars.sl,6,6-10,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
cggmp-new.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2016.SyGuS-Comp,benchmarks/LIA/2016.SyGuS-Comp/cggmp-new.sl,2,1-2,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
cggmp.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2016.SyGuS-Comp,benchmarks/LIA/2016.SyGuS-Comp/cggmp.sl,2,1-2,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
cggmp2005_true-unreach-call_true-termination.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.SV-Comp,benchmarks/LIA/2018.SV-Comp/cggmp2005_true-unreach-call_true-termination.sl,2,1-2,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
cggmp2005_variant_true-unreach-call_true-termination.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.SV-Comp,benchmarks/LIA/2018.SV-Comp/cggmp2005_variant_true-unreach-call_true-termination.sl,3,3-5,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
const_false-unreach-call1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.SV-Comp,benchmarks/LIA/2018.SV-Comp/const_false-unreach-call1.sl,2,1-2,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
const_true-unreach-call1.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.SV-Comp,benchmarks/LIA/2018.SV-Comp/const_true-unreach-call1.sl,2,1-2,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
count_by_1_true-unreach-call_true-termination.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.SV-Comp,benchmarks/LIA/2018.SV-Comp/count_by_1_true-unreach-call_true-termination.sl,1,1-2,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
count_by_1_variant_true-unreach-call_true-termination.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.SV-Comp,benchmarks/LIA/2018.SV-Comp/count_by_1_variant_true-unreach-call_true-termination.sl,1,1-2,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
count_by_2_true-unreach-call_true-termination.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.SV-Comp,benchmarks/LIA/2018.SV-Comp/count_by_2_true-unreach-call_true-termination.sl,1,1-2,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
count_by_nondet_true-unreach-call_true-termination.sl,SaswatPadhi/LoopInvGen,https://github.com/SaswatPadhi/LoopInvGen,benchmarks/LIA/2018.SV-Comp,benchmarks/LIA/2018.SV-Comp/count_by_nondet_true-unreach-call_true-termination.sl,3,3-5,NeuralInvariantRanker (Chakraborty et al.) -- verified positive invariant
